,Seed,epoch,train_loss,train_accuracy,test_accuracy
0,0,0,0.7003567208184136,0.5014583333333333,0.9691666666666666
1,0,1,0.6931598740153843,0.49930555555555556,0.9691666666666666
2,0,2,0.6931164367993673,0.5027083333333333,0.9691666666666666
3,0,3,0.693118486934238,0.5034722222222222,0.9691666666666666
4,0,4,0.6931149901284112,0.5037847222222223,0.9691666666666666
5,0,5,0.69309098455641,0.5063888888888889,0.9691666666666666
6,0,6,0.6927824423048231,0.5280902777777777,0.9691666666666666
7,0,7,0.6864362377590604,0.6092708333333333,0.9691666666666666
8,0,8,0.6587689916292826,0.6057638888888889,0.9691666666666666
9,0,9,0.5353102012475331,0.6657638888888889,0.9691666666666666
10,0,10,0.3833652687735028,0.8094097222222222,0.9691666666666666
11,0,11,0.3037395882606506,0.8679166666666667,0.9691666666666666
12,0,12,0.2753383016586304,0.8872916666666667,0.9691666666666666
13,0,13,0.26474142299758063,0.8900347222222222,0.9691666666666666
14,0,14,0.25444242437680564,0.9084722222222222,0.9691666666666666
15,0,15,0.24321997324625652,0.9089583333333333,0.9691666666666666
16,0,16,0.22948235700527828,0.9217361111111111,0.9691666666666666
17,0,17,0.20768220547172758,0.9379513888888888,0.9691666666666666
18,0,18,0.19282231764660943,0.9464236111111111,0.9691666666666666
19,0,19,0.18833031588130528,0.9507638888888889,0.9691666666666666
20,0,20,0.18227520210875406,0.9493402777777777,0.9691666666666666
21,0,21,0.1758688328663508,0.9510069444444444,0.9691666666666666
22,0,22,0.17558594322866863,0.9520833333333333,0.9691666666666666
23,0,23,0.17281759487258064,0.9523958333333333,0.9691666666666666
24,0,24,0.17022254198789596,0.9533680555555556,0.9691666666666666
25,0,25,0.16856301542785432,0.9542013888888888,0.9691666666666666
26,0,26,0.16732503751913708,0.9559375,0.9691666666666666
27,0,27,0.1669216205510828,0.9563194444444445,0.9691666666666666
28,0,28,0.16641920295026566,0.95625,0.9691666666666666
29,0,29,0.16565617438819674,0.9561111111111111,0.9691666666666666
30,0,30,0.165103313177824,0.9567361111111111,0.9691666666666666
31,0,31,0.164527531100644,0.9572916666666667,0.9691666666666666
32,0,32,0.16355471266640556,0.9573263888888889,0.9691666666666666
33,0,33,0.16258605955375566,0.9577430555555555,0.9691666666666666
34,0,34,0.16159491411513752,0.9583333333333334,0.9691666666666666
35,0,35,0.16094312030408117,0.9586111111111111,0.9691666666666666
36,0,36,0.1607213171488709,0.9582291666666667,0.9691666666666666
37,0,37,0.15963470192419157,0.9592708333333333,0.9691666666666666
38,0,38,0.15907571800880962,0.959375,0.9691666666666666
39,0,39,0.15864266099201307,0.9588194444444444,0.9691666666666666
40,0,40,0.15860971321662268,0.9590277777777778,0.9691666666666666
41,0,41,0.1586618317498101,0.9598611111111112,0.9691666666666666
42,0,42,0.15737429125441446,0.9595138888888889,0.9691666666666666
43,0,43,0.15703199507461654,0.9596180555555556,0.9691666666666666
44,0,44,0.1561536409623093,0.9599652777777777,0.9691666666666666
45,0,45,0.15497750831974877,0.9605555555555556,0.9691666666666666
46,0,46,0.15466675970289442,0.9610416666666667,0.9691666666666666
47,0,47,0.15490366290012994,0.9612152777777778,0.9691666666666666
48,0,48,0.15411836084392336,0.9607638888888889,0.9691666666666666
49,0,49,0.1532720869779587,0.9613194444444444,0.9691666666666666
50,0,50,0.15323697358369828,0.9617013888888889,0.9691666666666666
51,0,51,0.15271373396118482,0.9622569444444444,0.9691666666666666
52,0,52,0.15132477593090798,0.9623611111111111,0.9691666666666666
53,0,53,0.15092468917369842,0.9620486111111111,0.9691666666666666
54,0,54,0.1501070274743769,0.9626388888888889,0.9691666666666666
55,0,55,0.14952928291426765,0.9629861111111111,0.9691666666666666
56,0,56,0.14879510682490138,0.9627777777777777,0.9691666666666666
57,0,57,0.1478848440448443,0.9631597222222222,0.9691666666666666
58,0,58,0.14786340963509348,0.9630902777777778,0.9691666666666666
59,0,59,0.14687989408771196,0.9630208333333333,0.9691666666666666
60,0,60,0.14694932397868898,0.9629166666666666,0.9691666666666666
61,0,61,0.14713823705911636,0.9632986111111111,0.9691666666666666
62,0,62,0.14713660418987273,0.9630208333333333,0.9691666666666666
63,0,63,0.14606882534093327,0.9633333333333334,0.9691666666666666
64,0,64,0.14533514532777997,0.9636111111111111,0.9691666666666666
65,0,65,0.14407299372884963,0.9642013888888888,0.9691666666666666
66,0,66,0.14386847916576598,0.9642708333333333,0.9691666666666666
67,0,67,0.14397995819648107,0.9642708333333333,0.9691666666666666
68,0,68,0.1437315144472652,0.9643402777777778,0.9691666666666666
69,0,69,0.14330430906679895,0.9644097222222222,0.9691666666666666
70,0,70,0.14207115814089774,0.964375,0.9691666666666666
71,0,71,0.14187207851145003,0.9644444444444444,0.9691666666666666
72,0,72,0.14170828852388595,0.9647222222222223,0.9691666666666666
73,0,73,0.14191344105535084,0.9646875,0.9691666666666666
74,0,74,0.14106356650590895,0.9650347222222222,0.9691666666666666
75,0,75,0.14059000336461597,0.9654166666666667,0.9691666666666666
76,0,76,0.1404235829744074,0.9654166666666667,0.9691666666666666
77,0,77,0.1407094642188814,0.9653472222222222,0.9691666666666666
78,0,78,0.14010378713409105,0.9654166666666667,0.9691666666666666
79,0,79,0.13980991019143,0.9654861111111112,0.9691666666666666
80,0,80,0.13933492811189757,0.9656597222222222,0.9691666666666666
81,0,81,0.1395947559674581,0.9654513888888889,0.9691666666666666
82,0,82,0.13986120838258,0.9657986111111111,0.9691666666666666
83,0,83,0.13958081043428844,0.965625,0.9691666666666666
84,0,84,0.13855962317850853,0.9663194444444444,0.9691666666666666
85,0,85,0.1378730678392781,0.9663541666666666,0.9691666666666666
86,0,86,0.13750262232290375,0.9663541666666666,0.9691666666666666
87,0,87,0.13713463935587142,0.9664583333333333,0.9691666666666666
88,0,88,0.13714536842372682,0.9664930555555555,0.9691666666666666
89,0,89,0.13691704124212264,0.9666319444444444,0.9691666666666666
90,0,90,0.13706679387225046,0.9666319444444444,0.9691666666666666
91,0,91,0.13595302631457648,0.9669097222222223,0.9691666666666666
92,0,92,0.13617297579844792,0.9668055555555556,0.9691666666666666
93,0,93,0.13622374292876985,0.9669444444444445,0.9691666666666666
94,0,94,0.13550821999708812,0.9669444444444445,0.9691666666666666
95,0,95,0.13457554128434923,0.9669097222222223,0.9691666666666666
96,0,96,0.13460489518112606,0.9669097222222223,0.9691666666666666
97,0,97,0.13494820932547252,0.9670833333333333,0.9691666666666666
98,0,98,0.13474918521112866,0.9671527777777778,0.9691666666666666
99,0,99,0.13440133743815952,0.9671527777777778,0.9691666666666666
100,1,0,0.6989212693108453,0.5023958333333334,0.5011111111111111
101,1,1,0.6932013018925984,0.49961805555555555,0.5011111111111111
102,1,2,0.6931748098797268,0.5007291666666667,0.5011111111111111
103,1,3,0.6931669394175212,0.5007291666666667,0.5011111111111111
104,1,4,0.6931729258431328,0.5007291666666667,0.5011111111111111
105,1,5,0.6931756295098199,0.5007291666666667,0.5011111111111111
106,1,6,0.6931673304239909,0.5007291666666667,0.5011111111111111
107,1,7,0.6931687450408935,0.5007291666666667,0.5011111111111111
108,1,8,0.6931743579440647,0.5007291666666667,0.5011111111111111
109,1,9,0.6931714661916097,0.5007291666666667,0.5011111111111111
110,1,10,0.6931743224461874,0.5007291666666667,0.5011111111111111
111,1,11,0.6931718312369453,0.5007291666666667,0.5011111111111111
112,1,12,0.6931738760736254,0.5007291666666667,0.5011111111111111
113,1,13,0.693173868391249,0.5007291666666667,0.5011111111111111
114,1,14,0.6931717631551955,0.5007291666666667,0.5011111111111111
115,1,15,0.6931731801562839,0.5007291666666667,0.5011111111111111
116,1,16,0.693172697491116,0.5007291666666667,0.5011111111111111
117,1,17,0.6931722005208333,0.5007291666666667,0.5011111111111111
118,1,18,0.6931722980075412,0.5007291666666667,0.5011111111111111
119,1,19,0.6931735870573256,0.5007291666666667,0.5011111111111111
120,1,20,0.6931731255849203,0.5007291666666667,0.5011111111111111
121,1,21,0.6931728739208646,0.5007291666666667,0.5011111111111111
122,1,22,0.6931729862425062,0.5007291666666667,0.5011111111111111
123,1,23,0.6931732177734375,0.5007291666666667,0.5011111111111111
124,1,24,0.6931732069121467,0.5007291666666667,0.5011111111111111
125,1,25,0.6931710169050429,0.5007291666666667,0.5011111111111111
126,1,26,0.6931764162911309,0.5007291666666667,0.5011111111111111
127,1,27,0.6931735425525242,0.5007291666666667,0.5011111111111111
128,1,28,0.693173483742608,0.5007291666666667,0.5011111111111111
129,1,29,0.6931722127066718,0.5007291666666667,0.5011111111111111
130,1,30,0.6931752265824211,0.5007291666666667,0.5011111111111111
131,1,31,0.693173853026496,0.5007291666666667,0.5011111111111111
132,1,32,0.6931738543510437,0.5007291666666667,0.5011111111111111
133,1,33,0.6931732781728108,0.5007291666666667,0.5011111111111111
134,1,34,0.6931746901406182,0.5007291666666667,0.5011111111111111
135,1,35,0.6931731441285875,0.5007291666666667,0.5011111111111111
136,1,36,0.6931743682755365,0.5007291666666667,0.5011111111111111
137,1,37,0.6931737081209819,0.5007291666666667,0.5011111111111111
138,1,38,0.693173483742608,0.5007291666666667,0.5011111111111111
139,1,39,0.693173861503601,0.5007291666666667,0.5011111111111111
140,1,40,0.6931734159257676,0.5007291666666667,0.5011111111111111
141,1,41,0.6931749478975932,0.5007291666666667,0.5011111111111111
142,1,42,0.6931738122304281,0.5007291666666667,0.5011111111111111
143,1,43,0.6931719663408068,0.5007291666666667,0.5011111111111111
144,1,44,0.6931776163313124,0.5007291666666667,0.5011111111111111
145,1,45,0.6931737920973036,0.5007291666666667,0.5011111111111111
146,1,46,0.6931733912891812,0.5007291666666667,0.5011111111111111
147,1,47,0.6931735144721137,0.5007291666666667,0.5011111111111111
148,1,48,0.6931753502951727,0.5007291666666667,0.5011111111111111
149,1,49,0.6931731208165487,0.5007291666666667,0.5011111111111111
150,1,50,0.6931723674138387,0.5007291666666667,0.5011111111111111
151,1,51,0.6931746890809801,0.5007291666666667,0.5011111111111111
152,1,52,0.6931856399112277,0.5007291666666667,0.5011111111111111
153,1,53,0.6931727594799466,0.5007291666666667,0.5011111111111111
154,1,54,0.6931716754701402,0.5007291666666667,0.5011111111111111
155,1,55,0.6931768374972873,0.5007291666666667,0.5011111111111111
156,1,56,0.6931738842858208,0.5007291666666667,0.5011111111111111
157,1,57,0.6931743160883586,0.5007291666666667,0.5011111111111111
158,1,58,0.6931736638810899,0.5007291666666667,0.5011111111111111
159,1,59,0.6931678936216567,0.5007291666666667,0.5011111111111111
160,1,60,0.6931890032026503,0.5007291666666667,0.5011111111111111
161,1,61,0.6931735610961914,0.5007291666666667,0.5011111111111111
162,1,62,0.6931730034616258,0.5007291666666667,0.5011111111111111
163,1,63,0.6931747176912095,0.5007291666666667,0.5011111111111111
164,1,64,0.6931747775607638,0.5007291666666667,0.5011111111111111
165,1,65,0.6931741274727715,0.5007291666666667,0.5011111111111111
166,1,66,0.693174400859409,0.5007291666666667,0.5011111111111111
167,1,67,0.693173779381646,0.5007291666666667,0.5011111111111111
168,1,68,0.6931752994325426,0.5007291666666667,0.5011111111111111
169,1,69,0.6931743417845831,0.5007291666666667,0.5011111111111111
170,1,70,0.6931707684199016,0.5007291666666667,0.5011111111111111
171,1,71,0.6931810866461859,0.5007291666666667,0.5011111111111111
172,1,72,0.6931737989849515,0.5007291666666667,0.5011111111111111
173,1,73,0.6931735218895806,0.5007291666666667,0.5011111111111111
174,1,74,0.6931745529174804,0.5007291666666667,0.5011111111111111
175,1,75,0.6931747489505344,0.5007291666666667,0.5011111111111111
176,1,76,0.6931741947597928,0.5007291666666667,0.5011111111111111
177,1,77,0.6931749052471585,0.5007291666666667,0.5011111111111111
