,Seed,epoch,train_loss,train_accuracy,test_accuracy
0,0,0,0.6934160200754801,0.5078125,0.9585416666666666
1,0,1,0.6924616018931071,0.51609375,0.9585416666666666
2,0,2,0.6920201222101847,0.5208333333333334,0.9585416666666666
3,0,3,0.6917907404899597,0.5249479166666666,0.9585416666666666
4,0,4,0.6915622170766195,0.52765625,0.9585416666666666
5,0,5,0.6913386869430542,0.53015625,0.9585416666666666
6,0,6,0.6910426139831543,0.5326041666666667,0.9585416666666666
7,0,7,0.6905951817830404,0.53765625,0.9585416666666666
8,0,8,0.6898551535606384,0.53953125,0.9585416666666666
9,0,9,0.6885482088724773,0.5488020833333334,0.9585416666666666
10,0,10,0.6860814547538757,0.5586979166666667,0.9585416666666666
11,0,11,0.6811495447158813,0.5790104166666666,0.9585416666666666
12,0,12,0.6716020901997884,0.6169791666666666,0.9585416666666666
13,0,13,0.655161984761556,0.6517708333333333,0.9585416666666666
14,0,14,0.6298943750063578,0.6853125,0.9585416666666666
15,0,15,0.5945219461123149,0.7240625,0.9585416666666666
16,0,16,0.5507592026392619,0.7704166666666666,0.9585416666666666
17,0,17,0.5013215033213297,0.8213541666666667,0.9585416666666666
18,0,18,0.4495431343714396,0.8596354166666667,0.9585416666666666
19,0,19,0.4003837498029073,0.88921875,0.9585416666666666
20,0,20,0.35729204972585044,0.9064583333333334,0.9585416666666666
21,0,21,0.322008292277654,0.919375,0.9585416666666666
22,0,22,0.29312606890996296,0.9295833333333333,0.9585416666666666
23,0,23,0.2709529113769531,0.9369270833333333,0.9585416666666666
24,0,24,0.2542841589450836,0.941875,0.9585416666666666
25,0,25,0.24132737914721172,0.94515625,0.9585416666666666
26,0,26,0.2308134114742279,0.9480729166666667,0.9585416666666666
27,0,27,0.22199926575024923,0.9507291666666666,0.9585416666666666
28,0,28,0.21456636667251586,0.9529166666666666,0.9585416666666666
29,0,29,0.2082693354288737,0.9542708333333333,0.9585416666666666
30,0,30,0.20297374129295348,0.9555208333333334,0.9585416666666666
31,0,31,0.19847549597422282,0.956875,0.9585416666666666
32,0,32,0.1947781652212143,0.9577083333333334,0.9585416666666666
33,0,33,0.19165809631347655,0.95796875,0.9585416666666666
34,0,34,0.18908321956793467,0.9585416666666666,0.9585416666666666
35,0,35,0.18685207545757293,0.9588541666666667,0.9585416666666666
36,0,36,0.18485032041867575,0.9592708333333333,0.9585416666666666
37,0,37,0.18290768643220265,0.95953125,0.9585416666666666
38,0,38,0.18100256224473318,0.9598958333333333,0.9585416666666666
39,0,39,0.17921925961971283,0.9602604166666666,0.9585416666666666
40,0,40,0.17763251900672913,0.96078125,0.9585416666666666
41,0,41,0.17626679956912994,0.9609895833333333,0.9585416666666666
42,0,42,0.1751220687230428,0.96109375,0.9585416666666666
43,0,43,0.17411006093025208,0.9611979166666667,0.9585416666666666
44,0,44,0.17321566104888916,0.96125,0.9585416666666666
45,0,45,0.17236897826194764,0.9613020833333333,0.9585416666666666
46,0,46,0.1716028787692388,0.9613020833333333,0.9585416666666666
47,0,47,0.17089796125888823,0.96140625,0.9585416666666666
48,0,48,0.1702463710308075,0.9616666666666667,0.9585416666666666
49,0,49,0.16965546866257986,0.9616666666666667,0.9585416666666666
50,0,50,0.16909614423910777,0.9618229166666666,0.9585416666666666
51,0,51,0.16856525619824728,0.9619270833333333,0.9585416666666666
52,0,52,0.16806934694449108,0.9619270833333333,0.9585416666666666
53,0,53,0.1675998826821645,0.9619791666666667,0.9585416666666666
54,0,54,0.1671655583381653,0.9619791666666667,0.9585416666666666
55,0,55,0.16676348825295767,0.9619791666666667,0.9585416666666666
56,0,56,0.16637294133504232,0.96203125,0.9585416666666666
57,0,57,0.16599331974983214,0.9621354166666667,0.9585416666666666
58,0,58,0.16565534472465515,0.9621354166666667,0.9585416666666666
59,0,59,0.16532184263070424,0.9622395833333334,0.9585416666666666
60,0,60,0.16500059763590494,0.9622916666666667,0.9585416666666666
61,0,61,0.1646977178255717,0.9622916666666667,0.9585416666666666
62,0,62,0.16440882603327434,0.96234375,0.9585416666666666
63,0,63,0.16412737409273784,0.96234375,0.9585416666666666
64,0,64,0.16386175652345022,0.96234375,0.9585416666666666
65,0,65,0.16358993649482728,0.9624479166666666,0.9585416666666666
66,0,66,0.16333145022392273,0.9624479166666666,0.9585416666666666
67,0,67,0.16307231942812603,0.9625,0.9585416666666666
68,0,68,0.1628460991382599,0.9625,0.9585416666666666
69,0,69,0.16261630654335021,0.9625520833333333,0.9585416666666666
70,0,70,0.1624028197924296,0.9625520833333333,0.9585416666666666
71,0,71,0.1621915352344513,0.9626041666666667,0.9585416666666666
72,0,72,0.1619897359609604,0.96265625,0.9585416666666666
73,0,73,0.16178435166676838,0.9627083333333334,0.9585416666666666
74,0,74,0.16160066405932108,0.9627604166666667,0.9585416666666666
75,0,75,0.1614122720559438,0.9627083333333334,0.9585416666666666
76,0,76,0.16123390158017475,0.9627604166666667,0.9585416666666666
77,0,77,0.16106059928735098,0.9627083333333334,0.9585416666666666
78,0,78,0.16088327507177988,0.9627083333333334,0.9585416666666666
79,0,79,0.16071353117624917,0.9627083333333334,0.9585416666666666
80,0,80,0.1605531942844391,0.9626041666666667,0.9585416666666666
81,0,81,0.16038933416207632,0.9626041666666667,0.9585416666666666
82,0,82,0.16022600372632345,0.9627083333333334,0.9585416666666666
83,0,83,0.16006479382514954,0.9627083333333334,0.9585416666666666
84,0,84,0.1599061926205953,0.9627083333333334,0.9585416666666666
85,0,85,0.1597243078549703,0.9627083333333334,0.9585416666666666
