,Seed,epoch,train_loss,train_accuracy,test_accuracy
0,0,0,0.6936669343312581,0.5054166666666666,0.9618333333333333
1,0,1,0.6895758261680603,0.5415,0.9618333333333333
2,0,2,0.6564505718549093,0.6140416666666667,0.9618333333333333
3,0,3,0.5033377645015716,0.7375416666666667,0.9618333333333333
4,0,4,0.3335355252424876,0.863875,0.9618333333333333
5,0,5,0.2663490430514018,0.9021666666666667,0.9618333333333333
6,0,6,0.2287239298025767,0.9258333333333333,0.9618333333333333
7,0,7,0.20942058610916137,0.93625,0.9618333333333333
8,0,8,0.1979995330174764,0.9417916666666667,0.9618333333333333
9,0,9,0.18890343622366587,0.9455416666666666,0.9618333333333333
10,0,10,0.18156569504737854,0.948875,0.9618333333333333
11,0,11,0.17615612733364105,0.9502916666666666,0.9618333333333333
12,0,12,0.1716919157107671,0.95225,0.9618333333333333
13,0,13,0.16784401599566143,0.9546666666666667,0.9618333333333333
14,0,14,0.1650257093111674,0.95625,0.9618333333333333
15,0,15,0.16273464846611024,0.957625,0.9618333333333333
16,0,16,0.16036053419113158,0.9580833333333333,0.9618333333333333
17,0,17,0.15859613136450448,0.9583333333333334,0.9618333333333333
18,0,18,0.15709671795368194,0.958875,0.9618333333333333
19,0,19,0.15503572316964467,0.9597916666666667,0.9618333333333333
20,0,20,0.1535386620759964,0.9604166666666667,0.9618333333333333
21,0,21,0.15187183996041617,0.96075,0.9618333333333333
22,0,22,0.15075135338306428,0.9611666666666666,0.9618333333333333
23,0,23,0.14934751419226328,0.9615833333333333,0.9618333333333333
24,0,24,0.14818814539909364,0.9620833333333333,0.9618333333333333
25,0,25,0.14684302365779878,0.9628333333333333,0.9618333333333333
26,0,26,0.14566677991549173,0.96275,0.9618333333333333
27,0,27,0.14426671612262726,0.963125,0.9618333333333333
28,0,28,0.14355653738975524,0.963625,0.9618333333333333
29,0,29,0.14255425910154979,0.96375,0.9618333333333333
30,0,30,0.14161152013142903,0.96375,0.9618333333333333
31,0,31,0.14068391565481822,0.9638333333333333,0.9618333333333333
32,0,32,0.13992874813079834,0.9639166666666666,0.9618333333333333
33,0,33,0.13938663363456727,0.9640833333333333,0.9618333333333333
34,0,34,0.13875318415959675,0.964125,0.9618333333333333
35,0,35,0.1380206567446391,0.964375,0.9618333333333333
36,0,36,0.1376047505537669,0.9643333333333334,0.9618333333333333
37,0,37,0.1373439484834671,0.9642916666666667,0.9618333333333333
38,0,38,0.13690434432029724,0.9644166666666667,0.9618333333333333
39,0,39,0.13553167780240377,0.9647916666666667,0.9618333333333333
40,0,40,0.1353545462290446,0.96475,0.9618333333333333
41,0,41,0.13487709510326384,0.9647083333333333,0.9618333333333333
42,0,42,0.13438996160030364,0.96475,0.9618333333333333
43,0,43,0.13405454564094543,0.965,0.9618333333333333
44,0,44,0.13353841265042624,0.9649583333333334,0.9618333333333333
45,0,45,0.1327013595501582,0.9653333333333334,0.9618333333333333
46,0,46,0.13275386770566305,0.9652916666666667,0.9618333333333333
47,0,47,0.1321121877034505,0.9653333333333334,0.9618333333333333
48,0,48,0.13168333697319032,0.9652916666666667,0.9618333333333333
49,0,49,0.13184649705886842,0.9654166666666667,0.9618333333333333
50,0,50,0.1314542243083318,0.9654583333333333,0.9618333333333333
51,0,51,0.1308970382610957,0.9655416666666666,0.9618333333333333
52,0,52,0.13084254185358682,0.9654166666666667,0.9618333333333333
53,0,53,0.13065895819664,0.9655833333333333,0.9618333333333333
54,0,54,0.13024259614944458,0.965375,0.9618333333333333
55,0,55,0.12958476595083873,0.965625,0.9618333333333333
56,0,56,0.1294101372162501,0.9656666666666667,0.9618333333333333
57,0,57,0.1290998448530833,0.96575,0.9618333333333333
58,0,58,0.12883630265792212,0.9655833333333333,0.9618333333333333
59,0,59,0.12855643792947133,0.9656666666666667,0.9618333333333333
60,0,60,0.12802177308003107,0.965875,0.9618333333333333
61,0,61,0.12790073265631993,0.96575,0.9618333333333333
62,0,62,0.12755320912599563,0.965875,0.9618333333333333
63,0,63,0.12737344189484914,0.9659166666666666,0.9618333333333333
64,0,64,0.1274486880103747,0.96575,0.9618333333333333
65,0,65,0.12784087491035462,0.9657083333333333,0.9618333333333333
66,0,66,0.12628338366746902,0.9662083333333333,0.9618333333333333
67,0,67,0.12613867207368215,0.966,0.9618333333333333
68,0,68,0.12585615454117458,0.9659583333333334,0.9618333333333333
69,0,69,0.12582338229815165,0.966125,0.9618333333333333
70,0,70,0.12549262821674348,0.966125,0.9618333333333333
71,0,71,0.12508373105525972,0.9660833333333333,0.9618333333333333
72,0,72,0.1248873134056727,0.9661666666666666,0.9618333333333333
73,0,73,0.12409576962391536,0.96575,0.9618333333333333
74,0,74,0.12437987367312113,0.9659166666666666,0.9618333333333333
75,0,75,0.12430299152930578,0.9662083333333333,0.9618333333333333
76,0,76,0.12381609612703323,0.965875,0.9618333333333333
77,0,77,0.12409607326984405,0.966125,0.9618333333333333
78,0,78,0.12433678948879243,0.965875,0.9618333333333333
79,0,79,0.12422365415096283,0.9658333333333333,0.9618333333333333
80,0,80,0.12292597373326619,0.9661666666666666,0.9618333333333333
81,0,81,0.12254546147584915,0.96625,0.9618333333333333
82,0,82,0.12274554765224457,0.96625,0.9618333333333333
83,0,83,0.12249520681301752,0.9660833333333333,0.9618333333333333
84,0,84,0.12259062854448954,0.9661666666666666,0.9618333333333333
85,0,85,0.12215471023321152,0.9663333333333334,0.9618333333333333
86,0,86,0.12194776397943496,0.966625,0.9618333333333333
87,0,87,0.12177174953619639,0.9662083333333333,0.9618333333333333
88,0,88,0.12148071316878001,0.9665,0.9618333333333333
89,0,89,0.12140692494312923,0.9664583333333333,0.9618333333333333
90,0,90,0.12118670984109242,0.9661666666666666,0.9618333333333333
91,0,91,0.12125321777661642,0.9663333333333334,0.9618333333333333
92,0,92,0.12116267844041188,0.9663333333333334,0.9618333333333333
93,0,93,0.1205963788429896,0.9665833333333333,0.9618333333333333
94,0,94,0.12063252365589142,0.966375,0.9618333333333333
95,0,95,0.12045868730545044,0.9666666666666667,0.9618333333333333
96,0,96,0.12014574770132701,0.9663333333333334,0.9618333333333333
97,0,97,0.1201651957432429,0.966875,0.9618333333333333
98,0,98,0.12004711790879567,0.966625,0.9618333333333333
99,0,99,0.12002563599745432,0.9662916666666667,0.9618333333333333
100,1,0,0.6941645348866781,0.5003333333333333,0.9658333333333333
101,1,1,0.6926292473475139,0.513125,0.9658333333333333
102,1,2,0.6908279414176941,0.528375,0.9658333333333333
103,1,3,0.6670072318712871,0.593375,0.9658333333333333
104,1,4,0.5599568893114726,0.6947916666666667,0.9658333333333333
105,1,5,0.4161834975083669,0.8057916666666667,0.9658333333333333
